name,symbol,contractAddress,sessionCategory,sessionCategoryReason,marketCap,fdv,peakMarketCap,athEstimate,peakConfidence,observedAthMarketCap,volume24h,volumeField,liquidityUsd,priceUsd,priceChange24h,buys24h,sells24h,dexId,pairAddress,dexScreenerUrl,wallets,tokenCreatedAtIso,pairCreatedAtIso,firstBuyAtIso,detectedAtIso,filterReason
.gif,.gif,G83Was29Tx1aBAwEUS1iFHAzyUfW95bRStXqsgqM8qxk,NA,Classified as NA using token creation time,2201.59,2201.59,19245.768142863246,19245.768142863246,history,19245.768142863246,36879.63,h24,,0.000002201,-24.41,401,418,pumpfun,9di1zxRHcT4WjHq3rqHLGJYa5g19Dq1fABw2TNCHKSDw,https://dexscreener.com/solana/9di1zxrhct4wjhq3rqhlgjya5g19dq1fabw2tnchksdw,EaVboaPxFCYanjoNWdkxTbPvt57nhXGu5i6m9m6ZS2kK; 2kv8X2a9bxnBM8NKLc6BBTX2z13GFNRL4oRotMUJRva9; ardinRsN1mNYVeoJWTBsWeYeXvuR9UUDGMsCDKpb6AT; VJSDW6S74YXR4rRR9P4xwhMvLZJQMhrUb8XMFirUsy1; DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj; HZXdwRRw27kfpYtTqc7bMfrRgK3LSUaiKDFtqoEihik8,2026-07-01T20:03:29.000Z,2026-07-01T20:03:29.000Z,2026-07-01T20:04:07.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 6 wallet(s); ✓ peak≈$19,246 >= floor $10,000 [history]; ✓ peak≈$19,246 <= ceiling $25,000; ✓ vol(h24)=$36,880 >= $10,000; ✓ chain=solana"
Skyrot,ROT,5w99FHKBnhdLrqfuxXsFS1RUe6HNVyKFmocAbd6Gpump,NA,Classified as NA using DEX Screener pairCreatedAt,2226.09,2226.09,19072.1685736018,19077.047633392296,history,19077.047633392296,34194.99,h24,,0.000002226,-8.95,295,283,pumpfun,5Xtcz3UiR2g8n3e3ZrChKVC1LyZrcBRkA2QFjnbVzh9Q,https://dexscreener.com/solana/5xtcz3uir2g8n3e3zrchkvc1lyzrcbrka2qfjnbvzh9q,DPNPVvoGdwNBY849ryx2JZzakWuWbDTfSUYr8aNfKLwA,,2026-07-02T00:39:19.000Z,2026-07-02T00:39:26.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$19,077 >= floor $10,000 [history]; ✓ peak≈$19,077 <= ceiling $25,000; ✓ vol(h24)=$34,195 >= $10,000; ✓ chain=solana"
loooongcoin,DOOOOOOOOOG,HNC5QwMasXZ2YVLH1KwvF5ZYBb2RQPXGSf6E7QZPpump,NA,Classified as NA using token creation time,2179.12,2179.12,19071.6941513538,19071.6941513538,history,19071.6941513538,27077.97,h24,,0.000002179,-26.74,152,138,pumpfun,4Q6wT2cko2u9j7bKVp6cyW4Bb3ryDt5YiVDXFVrXvouy,https://dexscreener.com/solana/4q6wt2cko2u9j7bkvp6cyw4bb3rydt5yivdxfvrxvouy,CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o,2026-07-01T22:43:22.000Z,2026-07-01T22:43:22.000Z,2026-07-01T22:43:25.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$19,072 >= floor $10,000 [history]; ✓ peak≈$19,072 <= ceiling $25,000; ✓ vol(h24)=$27,078 >= $10,000; ✓ chain=solana"
Jewish Space Laser,GOYBEAM,946Ga21DPUDvMRqsKXo4yCZKXo7iR5GpioJ64AYCjtRf,NA,Classified as NA using token creation time,2219.61,2219.61,18956.097050803914,18956.097050803914,history,18956.097050803914,51872.3,h24,,0.000002219,-24.59,641,642,pumpfun,GsVgdrnCBGUTPQ2T3aVKyJstb8UF1HrJMWk61x8uaqvv,https://dexscreener.com/solana/gsvgdrncbgutpq2t3avkyjstb8uf1hrjmwk61x8uaqvv,4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9; Bi4rd5FH5bYEN8scZ7wevxNZyNmKHdaBcvewdPFxYdLt; DPNPVvoGdwNBY849ryx2JZzakWuWbDTfSUYr8aNfKLwA,2026-07-01T19:03:55.000Z,2026-07-01T19:03:55.000Z,2026-07-01T19:04:02.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 3 wallet(s); ✓ peak≈$18,956 >= floor $10,000 [history]; ✓ peak≈$18,956 <= ceiling $25,000; ✓ vol(h24)=$51,872 >= $10,000; ✓ chain=solana"
dis ability to get this bread,disability,7ChPnsTnC7PC6LNnf4dcPRiNYYf2qsYroa4wncGCpump,NA,Classified as NA using DEX Screener pairCreatedAt,2581.23,2581.23,18782.72032878465,18786.824384345015,history,18786.824384345015,71178.72,h24,,0.000002581,-4.91,1230,912,pumpfun,9MqwDa9GUEQhmgPTxxw7QWNKp2UVD5SJoRZihywk9Gj8,https://dexscreener.com/solana/9mqwda9gueqhmgptxxw7qwnkp2uvd5sjorzihywk9gj8,5B52w1ZW9tuwUduueP5J7HXz5AcGfruGoX6YoAudvyxG; 8MaVa9kdt3NW4Q5HyNAm1X5LbR8PQRVDc1W8NMVK88D5,,2026-07-01T17:37:52.000Z,2026-07-01T17:40:01.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 2 wallet(s); ✓ peak≈$18,787 >= floor $10,000 [history]; ✓ peak≈$18,787 <= ceiling $25,000; ✓ vol(h24)=$71,179 >= $10,000; ✓ chain=solana"
The Solana Guy,ANSEM,4aiJMgC6mEQEeANqHCWwKV11o2zZ2ESxVmTWVUMZKhGv,NA,Classified as NA using DEX Screener pairCreatedAt,2306.37,2306.37,18776.92725515689,18782.02501695271,history,18782.02501695271,54623.18,h24,,0.000002306,-45.51,575,573,pumpfun,F4C8bwH7cXqNKXft11SQip7ym4tamnjytBmoGmTLyu6b,https://dexscreener.com/solana/f4c8bwh7cxqnkxft11sqip7ym4tamnjytbmogmtlyu6b,BXNiM7pqt9Ld3b2Hc8iT3mA5bSwoe9CRrtkSUs15SLWN; CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o; 8fsKLLtvKNanL4ginCaiRS6UfeemY11rSf8U8fN1dJw4; H31vEBxSJk1nQdUN11qZgZyhScyShhscKhvhZZU3dQoU,,2026-07-01T17:51:59.000Z,2026-07-01T17:52:00.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 4 wallet(s); ✓ peak≈$18,782 >= floor $10,000 [history]; ✓ peak≈$18,782 <= ceiling $25,000; ✓ vol(h24)=$54,623 >= $10,000; ✓ chain=solana"
Justice for Dongdong,东东,GBn4ewoLt3rSs96Yazqz9d8y9Wk7bVBYRZCckerzpump,NA,Classified as NA using DEX Screener pairCreatedAt,2306.48,2306.48,18662.556796590918,18666.62189811958,history,18666.62189811958,65462.77,h24,,0.000002306,-12.41,791,678,pumpfun,EfDLJV1XKHR4cpW5aFQdvysYdMPbbEEksL1RsGRDptmw,https://dexscreener.com/solana/efdljv1xkhr4cpw5afqdvysydmpbbeeksl1rsgrdptmw,3h65MmPZksoKKyEpEjnWU2Yk2iYT5oZDNitGy5cTaxoE; PMJA8UQDyWTFw2Smhyp9jGA6aTaP7jKHR7BPudrgyYN; CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o; H31vEBxSJk1nQdUN11qZgZyhScyShhscKhvhZZU3dQoU,,2026-07-01T18:19:50.000Z,2026-07-01T18:19:58.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 4 wallet(s); ✓ peak≈$18,667 >= floor $10,000 [history]; ✓ peak≈$18,667 <= ceiling $25,000; ✓ vol(h24)=$65,463 >= $10,000; ✓ chain=solana"
Ragebait,RAGEBAIT,4Fkiuy7KYCZZemXQoPNUJ6kB7a2usvHdaUKnMtd5pump,NA,Classified as NA using DEX Screener pairCreatedAt,2269.36,2269.36,18655.146122076763,18655.146122076763,history,18655.146122076763,114883.78,h24,,0.000002269,-13.55,1365,1182,pumpfun,E8YoyWW7evfakKkQLJGZebfLYkxvsx8AyBRukec6XhsL,https://dexscreener.com/solana/e8yoyww7evfakkkqljgzebflykxvsx8aybrukec6xhsl,CgaA9a1JwAXJyfHuvZ7VW8YfTVRkdiT5mjBBSKcg7Rz5; 4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9; Bi4rd5FH5bYEN8scZ7wevxNZyNmKHdaBcvewdPFxYdLt; VJSDW6S74YXR4rRR9P4xwhMvLZJQMhrUb8XMFirUsy1; 8i5U2uNBEuTc4zskYP14zbebDg2RSwrrG8REhEnJb97K,,2026-07-01T17:45:53.000Z,2026-07-01T17:45:53.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 5 wallet(s); ✓ peak≈$18,655 >= floor $10,000 [history]; ✓ peak≈$18,655 <= ceiling $25,000; ✓ vol(h24)=$114,884 >= $10,000; ✓ chain=solana"
Boop,Boop,GtLppc2ScgHZCKP9s7LKijC5HNfCmziykWP2tjoYbonk,NA,Classified as NA using token creation time,2606.85,2606.85,18571.198765279874,18572.569422833032,history,18572.569422833032,68391.57,h24,,0.000002606,-45.6,1166,888,launchlab,HhQ1Yd45RbEd1poaPknRTwQqWexT23F5oNKgpnHH7WH5,https://dexscreener.com/solana/hhq1yd45rbed1poapknrtwqqwext23f5onkgpnhh7wh5,99xnE2zEFi8YhmKDaikc1EvH6ELTQJppnqUwMzmpLXrs; H31vEBxSJk1nQdUN11qZgZyhScyShhscKhvhZZU3dQoU,2026-07-01T15:18:02.000Z,2026-07-01T15:18:02.000Z,2026-07-01T15:18:18.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 2 wallet(s); ✓ peak≈$18,573 >= floor $10,000 [history]; ✓ peak≈$18,573 <= ceiling $25,000; ✓ vol(h24)=$68,392 >= $10,000; ✓ chain=solana"
pablo,pablo,CvooXxcxui7ZS4RNBHYnqBSyUeVG9tpdeEWtsWX3pump,NA,Classified as NA using DEX Screener pairCreatedAt,4086.12,4086.12,18479.963054204938,18482.19180599154,history,18482.19180599154,61915.57,h24,,0.000004086,-7.7,687,621,pumpfun,9eRzqz57tCqk1tjxCt7Yhov9JgymDW8NpyWoz25EuGtP,https://dexscreener.com/solana/9erzqz57tcqk1tjxct7yhov9jgymdw8npywoz25eugtp,9yYya3F5EJoLnBNKW6z4bZvyQytMXzDcpU5D6yYr4jqL; suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK; FxN3VZ4BosL5urG2yoeQ156JSdmavm9K5fdLxjkPmaMR; CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o; 2fg5QD1eD7rzNNCsvnhmXFm5hqNgwTTG8p7kQ6f3rx6f; BHREKFkPQgAtDs8Vb1UfLkUpjG6ScidTjHaCWFuG2AtX,,2026-07-01T21:30:05.000Z,2026-07-01T21:30:07.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 6 wallet(s); ✓ peak≈$18,482 >= floor $10,000 [history]; ✓ peak≈$18,482 <= ceiling $25,000; ✓ vol(h24)=$61,916 >= $10,000; ✓ chain=solana"
Amur,AMUR,Hzw3gkb2JqPutpXy4EsPSYfw1eiiy6KxViqggQPgpump,NA,Classified as NA using DEX Screener pairCreatedAt,2176.94,2176.94,18390.778401970572,18390.778401970572,history,18390.778401970572,28721.92,h24,,0.000002176,-17.01,340,331,pumpfun,CmVQjW3CiJ1Mm27psmuPAPb2BtKEy5hKSTJJBV6gXVym,https://dexscreener.com/solana/cmvqjw3cij1mm27psmupapb2btkey5hkstjjbv6gxvym,PMJA8UQDyWTFw2Smhyp9jGA6aTaP7jKHR7BPudrgyYN; 7moqFjvm2MwAiMtCZoqYoTAPzRBxxMRT2ddyHThQuWjr; 4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9,,2026-07-01T16:42:36.000Z,2026-07-01T16:42:36.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 3 wallet(s); ✓ peak≈$18,391 >= floor $10,000 [history]; ✓ peak≈$18,391 <= ceiling $25,000; ✓ vol(h24)=$28,722 >= $10,000; ✓ chain=solana"
Angela Nikolau,CATWOMAN,6MPMdu6345pwTP4SjgJCwWkqNNwDQBbkhRCt66uwpump,NA,Classified as NA using token creation time,2149.21,2149.21,18301.879232765285,18301.879232765285,history,18301.879232765285,19803.16,h24,,0.000002149,-20.64,208,240,pumpfun,FpyCpLfvCm83x1iYVc9AwcE4XLqHScpFw8TSise8RiHg,https://dexscreener.com/solana/fpycplfvcm83x1iyvc9awce4xlqhscpfw8tsise8rihg,sAdNbe1cKNMDqDsa4npB3TfL62T14uAo2MsUQfLvzLT,2026-07-01T16:33:09.000Z,2026-07-01T16:33:09.000Z,2026-07-01T16:33:36.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$18,302 >= floor $10,000 [history]; ✓ peak≈$18,302 <= ceiling $25,000; ✓ vol(h24)=$19,803 >= $10,000; ✓ chain=solana"
DOOOOOOOOOOG,HERBERT,9VbT1N55MaYCGKFh4iQiU3aemUTjXJC3tKSMBN3ifXRu,NA,Classified as NA using token creation time,2190.63,2190.63,18151.204482288416,18151.204482288416,history,18151.204482288416,24356.87,h24,,0.00000219,-43.6,170,152,pumpfun,7DvRmjAE8xjrmjKH32ssmgHcN4f3QFe6PSV4VrhE4JAb,https://dexscreener.com/solana/7dvrmjae8xjrmjkh32ssmghcn4f3qfe6psv4vrhe4jab,BCagckXeMChUKrHEd6fKFA1uiWDtcmCXMsqaheLiUPJd,2026-07-01T22:43:34.000Z,2026-07-01T22:43:34.000Z,2026-07-01T22:43:39.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$18,151 >= floor $10,000 [history]; ✓ peak≈$18,151 <= ceiling $25,000; ✓ vol(h24)=$24,357 >= $10,000; ✓ chain=solana"
FrontDotFun,Front,C2rsSkz3A9UgGhMdkQgHy2sdng6MSGPJvw9ipyoRpump,NA,Classified as NA using DEX Screener pairCreatedAt,2206.48,2206.48,18132.984831911566,18132.984831911566,history,18132.984831911566,25059.97,h24,,0.000002206,-15.16,319,352,pumpfun,7briSMRwpDYhiyXagqak47pZ1JXUHBjv4RhZUqiQfQtw,https://dexscreener.com/solana/7brismrwpdyhiyxagqak47pz1jxuhbjv4rhzuqiqfqtw,86AEJExyjeNNgcp7GrAvCXTDicf5aGWgoERbXFiG1EdD,,2026-07-01T15:08:58.000Z,2026-07-01T15:11:25.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$18,133 >= floor $10,000 [history]; ✓ peak≈$18,133 <= ceiling $25,000; ✓ vol(h24)=$25,060 >= $10,000; ✓ chain=solana"
Frogcatdog,FCD,3zHkFJ7sXmuoSUA4QWX9sbgTfSAFL5gW51eMNgAnpump,NA,Classified as NA using DEX Screener pairCreatedAt,2186.88,2186.88,18007.339183959706,18007.339183959706,history,18007.339183959706,54710.98,h24,,0.000002186,-16.95,509,619,pumpfun,8nEs38KQ1Xtxq9jJYGnBsGTyms6Kmf1T8ijbPyJGoxjB,https://dexscreener.com/solana/8nes38kq1xtxq9jjygnbsgtyms6kmf1t8ijbpyjgoxjb,FxN3VZ4BosL5urG2yoeQ156JSdmavm9K5fdLxjkPmaMR; 2fg5QD1eD7rzNNCsvnhmXFm5hqNgwTTG8p7kQ6f3rx6f; VJSDW6S74YXR4rRR9P4xwhMvLZJQMhrUb8XMFirUsy1; H31vEBxSJk1nQdUN11qZgZyhScyShhscKhvhZZU3dQoU; 6S8GezkxYUfZy9JPtYnanbcZTMB87Wjt1qx3c6ELajKC,,2026-07-01T17:53:12.000Z,2026-07-01T17:53:19.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 5 wallet(s); ✓ peak≈$18,007 >= floor $10,000 [history]; ✓ peak≈$18,007 <= ceiling $25,000; ✓ vol(h24)=$54,711 >= $10,000; ✓ chain=solana"
GameStop,GME,DNotqHJYuPFQh9ohoVLxCJRq7tSLn1JCDmch2S5Ehood,NA,Classified as NA using DEX Screener pairCreatedAt,2198.05,2198.05,17927.093277294334,17927.093277294334,history,17927.093277294334,23218.28,h24,,0.000002198,-16.13,315,306,pumpfun,5qhjk1eHPZjQwTvYmKvspq8SusrKNT8Rng732Tv6c48W,https://dexscreener.com/solana/5qhjk1ehpzjqwtvymkvspq8susrknt8rng732tv6c48w,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK; FxN3VZ4BosL5urG2yoeQ156JSdmavm9K5fdLxjkPmaMR; CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o; 2fg5QD1eD7rzNNCsvnhmXFm5hqNgwTTG8p7kQ6f3rx6f,,2026-07-01T19:12:27.000Z,2026-07-01T19:12:43.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 4 wallet(s); ✓ peak≈$17,927 >= floor $10,000 [history]; ✓ peak≈$17,927 <= ceiling $25,000; ✓ vol(h24)=$23,218 >= $10,000; ✓ chain=solana"
Lionel Mpasi,Lionel,EiQxouz1F2McviwHekp2a7prTW3oQuqAYiEn1roYpump,NA,Classified as NA using DEX Screener pairCreatedAt,2251.98,2251.98,17850.411933492196,17850.411933492196,history,17850.411933492196,57418.85,h24,,0.000002251,-13.94,715,636,pumpfun,3hCuUjwgM2vShuDqRxMwc6oRovqdotXzfAerATtANbgx,https://dexscreener.com/solana/3hcuujwgm2vshudqrxmwc6orovqdotxzfaerattanbgx,CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o,,2026-07-01T16:52:13.000Z,2026-07-01T16:56:05.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$17,850 >= floor $10,000 [history]; ✓ peak≈$17,850 <= ceiling $25,000; ✓ vol(h24)=$57,419 >= $10,000; ✓ chain=solana"
GoPro Cat,WINDOWS,J3ASC5F6wtM6qxdZxCa9LQGPFUsafTHrAp4uyTTSpump,NA,Classified as NA using DEX Screener pairCreatedAt,2575.56,2575.56,17819.54879942163,17819.54879942163,history,17819.54879942163,54399.6,h24,,0.000002575,-26.1,712,540,pumpfun,3cnLxMy8sbp1ascQq88b1iv3eokVf3n47Dxyd7eEvCkN,https://dexscreener.com/solana/3cnlxmy8sbp1ascqq88b1iv3eokvf3n47dxyd7eevckn,4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9; sAdNbe1cKNMDqDsa4npB3TfL62T14uAo2MsUQfLvzLT,,2026-07-01T22:37:52.000Z,2026-07-01T22:38:05.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 2 wallet(s); ✓ peak≈$17,820 >= floor $10,000 [history]; ✓ peak≈$17,820 <= ceiling $25,000; ✓ vol(h24)=$54,400 >= $10,000; ✓ chain=solana"
ANGLIO,ANGLIO,128fLb2MbWntGvz3aFZkhjWnef8Kb8cSqwVEriSoEASY,NA,Classified as NA using token creation time,4637.84,4637.84,17765.063034191502,17765.722732976617,history,17765.722732976617,17333.39,h24,,0.000004637,6.35,123,121,meteoradbc,3G5rMqpBiEv3P1J2pPHbpAe2rju6oiHbn2XPufm1TtC3,https://dexscreener.com/solana/3g5rmqpbiev3p1j2pphbpae2rju6oihbn2xpufm1ttc3,sAdNbe1cKNMDqDsa4npB3TfL62T14uAo2MsUQfLvzLT,2026-07-01T18:37:22.000Z,2026-07-01T18:37:22.000Z,2026-07-01T18:38:40.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$17,766 >= floor $10,000 [history]; ✓ peak≈$17,766 <= ceiling $25,000; ✓ vol(h24)=$17,333 >= $10,000; ✓ chain=solana"
punch cat,punch,F2G2n8N66KZa1EidkLxHJRs5Zes89Bfjdgqip5MQpump,NA,Classified as NA using DEX Screener pairCreatedAt,4805.76,4805.76,17416.739480277924,17416.739480277924,history,17416.739480277924,119548.52,h24,,0.000004805,-0.71,1838,1157,pumpfun,ERN2A7FG1orF2tZaPTyBDFAE8a4T8Y1CaVZzkRyjHRYb,https://dexscreener.com/solana/ern2a7fg1orf2tzaptybdfae8a4t8y1cavzzkryjhryb,DZAa55HwXgv5hStwaTEJGXZz1DhHejvpb7Yr762urXam; suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK; FxN3VZ4BosL5urG2yoeQ156JSdmavm9K5fdLxjkPmaMR; 2fg5QD1eD7rzNNCsvnhmXFm5hqNgwTTG8p7kQ6f3rx6f,,2026-07-01T18:29:44.000Z,2026-07-01T18:29:53.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 4 wallet(s); ✓ peak≈$17,417 >= floor $10,000 [history]; ✓ peak≈$17,417 <= ceiling $25,000; ✓ vol(h24)=$119,549 >= $10,000; ✓ chain=solana"
Solana Summer,SS,85srzCeBqrNjiRnAkdcxcDnaYY1MpxEFRS1svJhLpump,NA,Classified as NA using DEX Screener pairCreatedAt,2461.4,2461.4,17396.990592524806,17399.39198138634,history,17399.39198138634,74652.81,h24,,0.000002461,-57.88,1393,984,pumpfun,A2mEEJYor1haAMgbNqyJab9UWcxyqLYuLG4kJ2WD18HV,https://dexscreener.com/solana/a2meejyor1haamgbnqyjab9uwcxyqlyulg4kj2wd18hv,4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9,,2026-07-01T16:09:32.000Z,2026-07-01T16:12:07.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$17,399 >= floor $10,000 [history]; ✓ peak≈$17,399 <= ceiling $25,000; ✓ vol(h24)=$74,653 >= $10,000; ✓ chain=solana"
Zinc Bank,ZB,3iUSZMeGXNAqAu8tFgxAyaGTyT1eX2goq7vKMJB4pump,NA,Classified as NA using DEX Screener pairCreatedAt,2210.73,2210.73,17364.374572116816,17364.374572116816,history,17364.374572116816,28801.86,h24,,0.00000221,-42.04,239,229,pumpfun,3eYXd4DfKUZSerKmM614Ycw4Yt9azNYdfDvKaesxvqgu,https://dexscreener.com/solana/3eyxd4dfkuzserkmm614ycw4yt9aznydfdvkaesxvqgu,FhZmTCs7enzPDN1RpgJPUcZPfX6FKJ9uqj7ch2jtggGW,,2026-07-02T00:59:23.000Z,2026-07-02T00:59:53.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$17,364 >= floor $10,000 [history]; ✓ peak≈$17,364 <= ceiling $25,000; ✓ vol(h24)=$28,802 >= $10,000; ✓ chain=solana"
The Freedom Party,Freedom,8RJPY3hJYornNvDKz41BVKtXBH7jBG1cQkh1YRhYbonk,NA,Classified as NA using token creation time,4000,4000,17284.72384287733,17284.72384287733,history,17284.72384287733,29290.06,h24,,0.000004,-10.06,157,132,launchlab,EsDxuKampJ9LeEnigeUGqJQ7bBzoDimrnm2NNue5JxSQ,https://dexscreener.com/solana/esdxukampj9leenigeugqjq7bbzodimrnm2nnue5jxsq,BXNiM7pqt9Ld3b2Hc8iT3mA5bSwoe9CRrtkSUs15SLWN,2026-07-01T19:06:27.000Z,2026-07-01T19:06:27.000Z,2026-07-01T19:06:37.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$17,285 >= floor $10,000 [history]; ✓ peak≈$17,285 <= ceiling $25,000; ✓ vol(h24)=$29,290 >= $10,000; ✓ chain=solana"
stonks,stonks,DR1qDGecrkR4twrNZjd8jAcfbr2HTkbxZ2thmL9Ehood,NA,Classified as NA using DEX Screener pairCreatedAt,2217.15,2217.15,17247.669397170135,17253.103313660435,history,17253.103313660435,60993.56,h24,,0.000002217,-15.4,744,680,pumpfun,2TdTkDyVm7B2vn9RZySSqM2iKuaCETsxhb8MrRBwejsX,https://dexscreener.com/solana/2tdtkdyvm7b2vn9rzyssqm2ikuacetsxhb8mrrbwejsx,EaVboaPxFCYanjoNWdkxTbPvt57nhXGu5i6m9m6ZS2kK; 831yhv67QpKqLBJjbmw2xoDUeeFHGUx8RnuRj9imeoEs; CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o; Bi4rd5FH5bYEN8scZ7wevxNZyNmKHdaBcvewdPFxYdLt; 9MZrkEt6Um5noGbJpgPmEjDDFJVX46GRDnAhaDQK66s4,,2026-07-01T19:01:51.000Z,2026-07-01T19:01:55.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 5 wallet(s); ✓ peak≈$17,253 >= floor $10,000 [history]; ✓ peak≈$17,253 <= ceiling $25,000; ✓ vol(h24)=$60,994 >= $10,000; ✓ chain=solana"
Trump Dance,YMCA,4MeNMQsrczSVpwAHmBxA7PHMvAgxakrcEvDXaCtAbonk,NA,Classified as NA using token creation time,4011.33,4011.33,17051.125918109152,17051.125918109152,history,17051.125918109152,31839.5,h24,,0.000004011,-14.35,430,379,launchlab,4qMM4ietBHhQBV88jdboeQXX77CAQXBzeiCSXKtqFoEN,https://dexscreener.com/solana/4qmm4ietbhhqbv88jdboeqxx77caqxbzeicsxktqfoen,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK; FxN3VZ4BosL5urG2yoeQ156JSdmavm9K5fdLxjkPmaMR; CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o; 2fg5QD1eD7rzNNCsvnhmXFm5hqNgwTTG8p7kQ6f3rx6f,2026-07-01T15:51:05.000Z,2026-07-01T15:51:05.000Z,2026-07-01T15:51:12.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 4 wallet(s); ✓ peak≈$17,051 >= floor $10,000 [history]; ✓ peak≈$17,051 <= ceiling $25,000; ✓ vol(h24)=$31,840 >= $10,000; ✓ chain=solana"
SirenHead,SirenHead,2hiRirWLr9dd4AFAoarXxdFHE51LnMBJ2C8DYgD6pump,NA,Classified as NA using token creation time,4639.68,4639.68,17017.222050631433,17017.222050631433,history,17017.222050631433,59162.01,h24,,0.000004639,113,723,524,pumpfun,6kvnFWLVAfdsT66ixFZ5jsu8cT22q9tgMbHaW557LRY1,https://dexscreener.com/solana/6kvnfwlvafdst66ixfz5jsu8ct22q9tgmbhaw557lry1,8yJFWmVTQq69p6VJxGwpzW7ii7c5J9GRAtHCNMMQPydj,2024-10-10T22:11:28.000Z,,2026-07-02T00:27:54.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 1 wallet(s); ✓ peak≈$17,017 >= floor $10,000 [history]; ✓ peak≈$17,017 <= ceiling $25,000; ✓ vol(h24)=$59,162 >= $10,000; ✓ chain=solana"
LIVEWORK,LIVEWORK,CZhMMhypvj4zNrEFipLv3AXkX7fGVvjhcXr7iiqqpump,NA,Classified as NA using token creation time,2188.35,2188.35,17013.874487315414,17015.911143896024,history,17015.911143896024,44095.48,h24,,0.000002188,-22.21,474,498,pumpfun,CR1YHjHLmGMcxRb8SCRau32unoA4umUvDGeGacZNizpJ,https://dexscreener.com/solana/cr1yhjhlmgmcxrb8scrau32unoa4umuvdgegacznizpj,FxN3VZ4BosL5urG2yoeQ156JSdmavm9K5fdLxjkPmaMR; CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o; 2fg5QD1eD7rzNNCsvnhmXFm5hqNgwTTG8p7kQ6f3rx6f; Bi4rd5FH5bYEN8scZ7wevxNZyNmKHdaBcvewdPFxYdLt; 8fsKLLtvKNanL4ginCaiRS6UfeemY11rSf8U8fN1dJw4,2026-07-01T21:49:50.000Z,2026-07-01T21:49:50.000Z,2026-07-01T21:49:51.000Z,2026-07-02T13:58:01.926Z,"✓ bought by 5 wallet(s); ✓ peak≈$17,016 >= floor $10,000 [history]; ✓ peak≈$17,016 <= ceiling $25,000; ✓ vol(h24)=$44,095 >= $10,000; ✓ chain=solana"
